Value Set Name,Code Type,Code,Brand name,Generic product name,Route,Description,Drug ID
CDC-A_2016,NDC,50419086148,Precose,acarbose 50 mg oral tablet,oral,Alpha-glucosidase inhibitors,
CDC-A_2016,NDC,50419086151,Precose,acarbose 50 mg oral tablet,oral,Alpha-glucosidase inhibitors,
CDC-A_2016,NDC,51862021101,Acarbose,acarbose 50 mg oral tablet,oral,Alpha-glucosidase inhibitors,
CDC-A_2016,NDC,54569450100,Precose,acarbose 50 mg oral tablet,oral,Alpha-glucosidase inhibitors,
CDC-A_2016,NDC,54569606100,Acarbose,acarbose 50 mg oral tablet,oral,Alpha-glucosidase inhibitors,
CDC-A_2016,NDC,54868382301,Precose,acarbose 50 mg oral tablet,oral,Alpha-glucosidase inhibitors,
CDC-A_2016,NDC,55289017142,Acarbose,acarbose 50 mg oral tablet,oral,Alpha-glucosidase inhibitors,
CDC-A_2016,NDC,64380075906,Acarbose,acarbose 50 mg oral tablet,oral,Alpha-glucosidase inhibitors,
CDC-A_2016,NDC,76439012110,Acarbose,acarbose 50 mg oral tablet,oral,Alpha-glucosidase inhibitors,
CDC-A_2016,NDC,76439012111,Acarbose,acarbose 50 mg oral tablet,oral,Alpha-glucosidase inhibitors,
CDC-A_2016,NDC,9501401,Glyset,miglitol 100 mg oral tablet,oral,Alpha-glucosidase inhibitors,
CDC-A_2016,NDC,9501201,Glyset,miglitol 25 mg oral tablet,oral,Alpha-glucosidase inhibitors,
CDC-A_2016,NDC,12280002900,Glyset,miglitol 25 mg oral tablet,oral,Alpha-glucosidase inhibitors,
CDC-A_2016,NDC,9501301,Glyset,miglitol 50 mg oral tablet,oral,Alpha-glucosidase inhibitors,
CDC-A_2016,NDC,310661502,SymlinPen 60,pramlintide 1000 mcg/mL subcutaneous solution,subcutaneous,Amylin analogs,
CDC-A_2016,NDC,310662702,SymlinPen 120,pramlintide 1000 mcg/mL subcutaneous solution,subcutaneous,Amylin analogs,
CDC-A_2016,NDC,66780011502,SymlinPen 60,pramlintide 1000 mcg/mL subcutaneous solution,subcutaneous,Amylin analogs,
CDC-A_2016,NDC,66780012102,SymlinPen 120,pramlintide 1000 mcg/mL subcutaneous solution,subcutaneous,Amylin analogs,
CDC-A_2016,NDC,54868538200,Symlin,pramlintide 600 mcg/mL subcutaneous solution,subcutaneous,Amylin analogs,
CDC-A_2016,NDC,66780011001,Symlin,pramlintide 600 mcg/mL subcutaneous solution,subcutaneous,Amylin analogs,
CDC-A_2016,NDC,64764033760,Kazano,alogliptin-metFORMIN 12.5 mg-1000 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,64764033560,Kazano,alogliptin-metFORMIN 12.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,64764012103,Oseni,alogliptin-pioglitazone 12.5 mg-15 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,64764012303,Oseni,alogliptin-pioglitazone 12.5 mg-30 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,64764012403,Oseni,alogliptin-pioglitazone 12.5 mg-45 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,64764025103,Oseni,alogliptin-pioglitazone 25 mg-15 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,64764025303,Oseni,alogliptin-pioglitazone 25 mg-30 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,64764025403,Oseni,alogliptin-pioglitazone 25 mg-45 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,50458054360,Invokamet,canagliflozin-metFORMIN 150 mg-1000 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,50458054260,Invokamet,canagliflozin-metFORMIN 150 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,50458054160,Invokamet,canagliflozin-metFORMIN 50 mg-1000 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,50458054060,Invokamet,canagliflozin-metFORMIN 50 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,597018230,Glyxambi,empagliflozin-linagliptin 10 mg-5 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,597018290,Glyxambi,empagliflozin-linagliptin 10 mg-5 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,597016430,Glyxambi,empagliflozin-linagliptin 25 mg-5 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,597016490,Glyxambi,empagliflozin-linagliptin 25 mg-5 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,597016818,Synjardy,empagliflozin-metFORMIN 12.5 mg-1000 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,597016860,Synjardy,empagliflozin-metFORMIN 12.5 mg-1000 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,597018018,Synjardy,empagliflozin-metFORMIN 12.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,597018060,Synjardy,empagliflozin-metFORMIN 12.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,597017518,Synjardy,empagliflozin-metFORMIN 5 mg-1000 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,597017560,Synjardy,empagliflozin-metFORMIN 5 mg-1000 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,597015918,Synjardy,empagliflozin-metFORMIN 5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,597015960,Synjardy,empagliflozin-metFORMIN 5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,781563431,Glimepiride-Pioglitazone Hydrochloride,glimepiride-pioglitazone 2 mg-30 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,64764030230,Duetact,glimepiride-pioglitazone 2 mg-30 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,66993082130,Glimepiride-Pioglitazone Hydrochloride,glimepiride-pioglitazone 2 mg-30 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,781563531,Glimepiride-Pioglitazone Hydrochloride,glimepiride-pioglitazone 4 mg-30 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,64764030430,Duetact,glimepiride-pioglitazone 4 mg-30 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,66993082230,Glimepiride-Pioglitazone Hydrochloride,glimepiride-pioglitazone 4 mg-30 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,7315113,Avandaryl,glimepiride-rosiglitazone 1 mg-4 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,173084113,Avandaryl,glimepiride-rosiglitazone 1 mg-4 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,247229430,Avandaryl,glimepiride-rosiglitazone 1 mg-4 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,7315213,Avandaryl,glimepiride-rosiglitazone 2 mg-4 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,173084213,Avandaryl,glimepiride-rosiglitazone 2 mg-4 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,247229530,Avandaryl,glimepiride-rosiglitazone 2 mg-4 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,7314813,Avandaryl,glimepiride-rosiglitazone 2 mg-8 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,173084413,Avandaryl,glimepiride-rosiglitazone 2 mg-8 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,7315313,Avandaryl,glimepiride-rosiglitazone 4 mg-4 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,173084313,Avandaryl,glimepiride-rosiglitazone 4 mg-4 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,247229630,Avandaryl,glimepiride-rosiglitazone 4 mg-4 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,7314913,Avandaryl,glimepiride-rosiglitazone 4 mg-8 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,173084513,Avandaryl,glimepiride-rosiglitazone 4 mg-8 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,87608131,Metaglip,glipiZIDE-metFORMIN 2.5 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,93745501,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,378313101,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,555062502,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,591397101,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,781530401,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,23155011501,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54569599100,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868079500,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,57664072788,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,87607731,Metaglip,glipiZIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,93745601,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,378313201,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,555062602,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,591397201,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,781530501,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,23155011601,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868518800,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868518801,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868518802,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868539900,Metaglip,glipiZIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868539901,Metaglip,glipiZIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,57664072588,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,87607831,Metaglip,glipiZIDE-metFORMIN 5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,93745701,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,378313301,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,555062702,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,591397301,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,781530601,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,23155011701,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868528800,Metaglip,glipiZIDE-metFORMIN 5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868528801,Metaglip,glipiZIDE-metFORMIN 5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868528802,Metaglip,glipiZIDE-metFORMIN 5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868546700,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868546701,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868546702,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,57664072488,GlipiZIDE-Metformin,glipiZIDE-metFORMIN 5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,87607211,Glucovance,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,93571001,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,93571005,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,93571019,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,93571093,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,172571060,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,228275111,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,228275150,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,247229130,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,247229160,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,781517001,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,23155023301,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,23155023305,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868490600,Glucovance,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868518500,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868518501,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868518502,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868518503,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,55111069501,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,55887017330,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,57237002301,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,57237002305,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,58016005800,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,58016005830,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,58016005860,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,58016005890,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,59762233007,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,64720014010,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,64720014050,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,65862008001,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,65862008005,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,68084013601,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,68084013611,Glyburide-Metformin,glyBURIDE-metFORMIN 1.25 mg-250 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,87607311,Glucovance,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,93571101,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,93571105,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,93571119,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,93571193,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,228275211,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,228275250,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,247229230,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,247229260,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,781517101,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,781517105,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,23155023401,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,23155023405,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54569561800,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54569561801,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54569561802,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868460900,Glucovance,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868514800,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868514801,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868514802,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868514803,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,54868514804,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,55111069601,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,55111069610,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,55887084530,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
CDC-A_2016,NDC,55887084560,Glyburide-Metformin,glyBURIDE-metFORMIN 2.5 mg-500 mg oral tablet,oral,Antidiabetic combinations,
